"project_url","project_name","criterion","evidence_field","evidence_value","interpretation","score","max_score","justification"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C5","underdog_signal","Government/public sector","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. Government/public sector"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","C6","governance_model","project_of_larger_org","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: project_of_larger_org"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","modifier_M2","modifier","M2","Centralised identity infrastructure creates surveillance choke point for entire public service access","-10","","Applied M2 (-10): Centralised identity infrastructure creates surveillance choke point for entire public service access"
"https://www.sign-in.service.gov.uk","GOV.UK One Login","modifier_M4","modifier","M4","State monopoly on digital identity: single point of failure and coercion","-3","","Applied M4 (-3): State monopoly on digital identity: single point of failure and coercion"
"https://www.workincharities.co.uk","WorkInCharities","C1","political_relevance_summary","WorkInCharities addresses civic technology. Job board platform connecting charity and nonprofit sector workers with employment opportunities.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","1","12","Weak or absent power asymmetry framing. WorkInCharities addresses civic technology. Job board platform connecting charity and nonprofit sector workers with employment opportunities."
"https://www.workincharities.co.uk","WorkInCharities","C2","communities_served","nonprofit workers; charity sector employees; job seekers in social sector","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: nonprofit workers; charity sector employees; job seekers in social sector"
"https://www.workincharities.co.uk","WorkInCharities","C3","governance_model","proprietary","Minimal participation claims; no multi-stage lifecycle evidence","1","12","Minimal participation claims. Governance: proprietary"
"https://www.workincharities.co.uk","WorkInCharities","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Not documented"
"https://www.workincharities.co.uk","WorkInCharities","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.workincharities.co.uk","WorkInCharities","C6","governance_model","proprietary","No democratic engagement mechanism present","0","12","No democratic engagement. Governance: proprietary"
"https://www.govwise.ai/en","GovWise","C1","political_relevance_summary","GovWise addresses government technology and public service delivery. AI-powered platform for automating public procurement tender screening and bid management.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","1","12","Weak or absent power asymmetry framing. GovWise addresses government technology and public service delivery. AI-powered platform for automating public procurement tender screening and bid ma"
"https://www.govwise.ai/en","GovWise","C2","communities_served","businesses; public procurement teams; sales teams; management teams","Generic beneficiary claims; no named mechanism; no design participation documented","3","20","Generic beneficiaries without exclusion specificity. Served: businesses; public procurement teams; sales teams; management teams"
"https://www.govwise.ai/en","GovWise","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","1","12","Minimal participation claims. Governance: LLC"
"https://www.govwise.ai/en","GovWise","C4","documented_limitations","Not documented","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Not documented"
"https://www.govwise.ai/en","GovWise","C5","underdog_signal","True","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. True"
"https://www.govwise.ai/en","GovWise","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://www.govwise.ai/en","GovWise","modifier_M4","modifier","M4","AI governance advisory tool: risk of laundering institutional preferences as neutral recommendations","-3","","Applied M4 (-3): AI governance advisory tool: risk of laundering institutional preferences as neutral recommendations"
"https://whoisology.com","Whoisology","C1","political_relevance_summary","Whoisology addresses civic data access and transparency. Billions of archived domain name whois records searchable and cross-referenced for reverse lookups.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Whoisology addresses civic data access and transparency. Billions of archived domain name whois records searchable and cross-referenced for reverse lo"
"https://whoisology.com","Whoisology","C2","communities_served","cybersecurity researchers; investigators; legal professionals; business development professionals; corporate intelligence teams","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: cybersecurity researchers; investigators; legal professionals; business development professionals; corporate intelligence teams"
"https://whoisology.com","Whoisology","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: LLC"
"https://whoisology.com","Whoisology","C4","documented_limitations","Data updated only every few months, not real-time; Does not provide current domain ownership lookup functionality; Cannot update WHOIS information directly","Claims made without critique; output-only framing; no failure acknowledgement","2","20","Weak self-examination. Limitations: Data updated only every few months, not real-time; Does not provide current domain ownership lookup functionality; Cannot update WHOIS information dir"
"https://whoisology.com","Whoisology","C5","underdog_signal","True","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. True"
"https://whoisology.com","Whoisology","C6","governance_model","LLC","No democratic engagement mechanism present","0","12","No democratic engagement. Governance: LLC"
"https://whoisology.com","Whoisology","modifier_M2","modifier","M2","Domain intelligence aggregation: dual-use surveillance potential without accountability mechanism","-4","","Applied M2 (-4): Domain intelligence aggregation: dual-use surveillance potential without accountability mechanism"
"https://whoisology.com","Whoisology","modifier_M6","modifier","M6","Commercial data aggregation without civic mandate or community oversight","-2","","Applied M6 (-2): Commercial data aggregation without civic mandate or community oversight"
"https://www.yoti.com","Yoti","C1","political_relevance_summary","Yoti addresses digital rights and online freedoms. Building the world's trusted identity platform.","Generic inequality reference; no specific mechanism named; no formal contestation pathway","2","12","Weak or absent power asymmetry framing. Yoti addresses digital rights and online freedoms. Building the world's trusted identity platform."
"https://www.yoti.com","Yoti","C2","communities_served","businesses; individuals; financial institutions; retailers; government agencies","Generic beneficiary claims; no named mechanism; no design participation documented","4","20","Generic beneficiaries without exclusion specificity. Served: businesses; individuals; financial institutions; retailers; government agencies"
"https://www.yoti.com","Yoti","C3","governance_model","LLC","Minimal participation claims; no multi-stage lifecycle evidence","2","12","Minimal participation claims. Governance: LLC"
"https://www.yoti.com","Yoti","C4","documented_limitations","Facial recognition accuracy varies by demographic groups; age estimation has known limitations in edge cases","Claims made without critique; output-only framing; no failure acknowledgement","4","20","Weak self-examination. Limitations: Facial recognition accuracy varies by demographic groups; age estimation has known limitations in edge cases"
"https://www.yoti.com","Yoti","C5","underdog_signal","For-profit/social enterprise","Weak underdog signal; institutional or well-resourced context; limited exclusion specificity","1","6","Weak underdog signal. For-profit/social enterprise"
"https://www.yoti.com","Yoti","C6","governance_model","LLC","Informs (IAP2 level 1); primarily one-way information flow; limited reciprocity","1","12","Informs level IAP2. Governance: LLC"
"https://www.yoti.com","Yoti","modifier_M2","modifier","M2","Biometric identity infrastructure: surveillance and exclusion by design; ages and faces as verification gates","-10","","Applied M2 (-10): Biometric identity infrastructure: surveillance and exclusion by design; ages and faces as verification gates"
"https://www.yoti.com","Yoti","modifier_M4","modifier","M4","Corporate identity monopoly undermines digital autonomy and creates single point of coercion","-6","","Applied M4 (-6): Corporate identity monopoly undermines digital autonomy and creates single point of coercion"
"https://www.dfos.com","DFOS","ABSTAIN","dossier","Not found","No dossier or web presence found; insufficient basis for scoring","N/A","N/A","No dossier file located in data/enriched; abstained per constitution rule"
"https://www.rightsdd.com","RightsDD","ABSTAIN","dossier","Not found","No dossier or web presence found; insufficient basis for scoring","N/A","N/A","No dossier file located in data/enriched; abstained per constitution rule"
"https://yrpri.org","yrpri","ABSTAIN","dossier","Not found","No dossier or web presence found; insufficient basis for scoring","N/A","N/A","No dossier file located in data/enriched; abstained per constitution rule"
