rank,project,url,score,criteria_score,modifier_adj,dossier_completeness,uncertainty,popularity_risk,primary_driver,rationale
279,WhatGov,https://www.whatgov.co.uk,32,34,-2,0.25,HIGH,none,criteria,"A parliamentary transparency platform promising to make Parliament clear. Open-source code and UK Parliament partnership provide some C2 and Modifier 6 credit. But the dossier is extremely thin -- no methodology, no metrics, no documented limitations, no AI involvement. The concept overlaps with TheyWorkForYou but with far less documented evidence. UK-only scope limits C7. Thin evidence translates directly to low scores under this constitution."
280,Channel.org,https://channel.org,31.4,28.4,3,0.2,HIGH,none,criteria,"Homepage shows 23 words, dossier has 95 pass5 words, and nearly every structured field is empty or null. No government partnerships, no policy outcomes, no academic citations, no news coverage. I cannot score what I cannot see. Open source gets minimal M6 credit, but the evidence base is too thin for any criterion to score above minimal."
281,Local Deep Researcher,https://local-deep-researcher-hnmh.vercel.app/,31.4,31.4,0,0.15,HIGH,none,criteria,"This dossier is essentially empty -- a research tool for investigating local issues with almost no structured fields populated. No open-source status, no documented limitations, no AI involvement documented despite likely being AI-powered, no government partnerships. The dossier completeness is below 0.25, and while the homepage appears to exist, there is insufficient information to score meaningfully."
282,Pastecal,https://github.com/kazad/pastecal,31.4,31.4,0,0.35,HIGH,none,criteria,"A zero-login shared calendar tool is useful for organizing but has no meaningful connection to any of my high-weight criteria. No AI involvement, no regulatory engagement, no complexity acknowledgment, single maintainer dependency, and Firebase backend reliance. The dossier is thin and the civic tech connection is tangential at best."
283,DoNotPay,https://www.donotpay.com,31,32,-1,0.45,MEDIUM,low,criteria,"AI-powered legal assistance using LLMs for document generation raises immediate C1 concerns -- legal advice is a consequential domain where AI errors can harm people, and the dossier shows no safety documentation, no bias testing, no failure mode analysis. The regulatory restrictions on AI-generated legal documents suggest institutional concern. Modifier 4 (naive optimisation) may apply if the system optimises for throughput without considering advice quality. Closed-source, limited jurisdictions, no documented limitation beyond generic disclaimers."
284,CiviClick,https://civiclick.com,30.4,30.4,0,0.35,HIGH,none,criteria,"Commercial grassroots advocacy software with AI-powered features, but the dossier provides no detail on what the AI does or how it works. No founding year, no GitHub, no academic citations, no documented limitations. For-profit subscription model serving public affairs professionals -- this is a lobbying tool, not civic infrastructure. Thin evidence across the board."
285,Digital Account Management Toolkit,https://digitalcharitylab.org/product/digital-account-management-toolkit,30.4,30.4,0,0.3,HIGH,none,criteria,"Free toolkit helping nonprofits manage social media accounts securely -- useful cybersecurity hygiene but not political technology infrastructure. No government partnerships, proprietary, thin dossier (19 pass5 words). The failure mode about toolkit becoming outdated as platforms change protocols is honest but the evidence base is too thin to credit significantly on any criterion."
286,Anna's Archive,https://annas-archive.pm,30.3,35.3,-5,0.35,HIGH,low,modifier,"Dead link on scrape, 28k GitHub stars but operating in a legal gray zone with no formal governance structure. The documented limitations about copyright and domain seizure risk are honest (C3 credit), but there is no institutional engagement, no regulatory dimension, and the opacity of governance triggers M2. I respect the access-to-knowledge mission but my constitution cannot reward what it cannot verify."
287,MP Watch,https://www.mpwatch.org,30,32,-2,0.35,HIGH,none,criteria,"A network enabling citizen engagement with MPs through briefings and campaigns. The UK Parliament engagement partnership provides modest C2 credit. But the dossier shows anecdotal impact, no published metrics, closed-source, UK-only. The concept of structured citizen-MP interaction touches C4 (cooperation) and C5 (autonomy), but the evidence base is too thin to score these criteria with confidence."
288,OpenOrigins,https://www.openorigins.com,30,30,0,0.2,HIGH,none,criteria,"Content authentication to combat deepfakes in political discourse is directly relevant to C5 (protecting attention and autonomy from manipulated media). AI involvement is noted but completely undocumented -- no methodology, no limitations, no performance metrics. The dossier is extremely thin with almost no structured fields populated beyond the concept description. I cannot score what is essentially a concept statement without evidence. High uncertainty across all criteria."
289,Urbit,https://urbit.org,30,32,-2,0.4,MEDIUM,low,criteria,"A personal server OS for digital sovereignty is philosophically aligned with C5 (autonomy protection), but the dossier shows limited adoption, technical barriers for non-experts, and no institutional or regulatory engagement. The project is partially open-source with recent commits, but there is no documented methodology, no complexity acknowledgment, and no evidence of cooperation-building. Digital sovereignty is a design goal but the implementation maturity evidence is thin."
290,Vote for Policies,https://voteforpolicies.org.uk,30,32,-2,0.4,MEDIUM,none,criteria,"The project let voters compare policies blind -- a genuinely interesting debiasing mechanism that touches C3 (epistemic honesty) and C5 (autonomy). But it is discontinued after the 2024 election, closed-source, and UK-only. A dead project scores near-zero on C6. The decade of operation provides some historical credit, but the lack of active maintenance or future trajectory is determinative."
291,meet.coop,https://www.meet.coop,30,32,-2,0.3,HIGH,none,criteria,"A cooperative video conferencing platform for activists and progressive organizations embodies C4's cooperation values and C5's autonomy protection. But the dossier is thin -- limited feature parity with commercial alternatives, smaller user base, and no documented impact metrics. No AI dimension, no regulatory engagement, no complexity methodology. The cooperative structure is philosophically aligned but the implementation evidence is insufficient for my criteria."
292,Viewpoints,https://viewpoints.xyz,29,30,-1,0.35,HIGH,none,criteria,"An AI-powered polling tool with no published research on accuracy or bias, no documentation of training data, and no information on data security practices. This is precisely the kind of AI deployment that triggers concern under C1 -- consequential civic context with no documented safety review. The absence of methodology transparency is a negative signal, not neutral. Closed-source with thin dossier compounds the problem."
293,Dovetail,https://dovetail.network,28.4,28.4,0,0.25,HIGH,none,criteria,"Directory matching non-profits with 250+ digital agencies -- useful sector service but not political technology. No government partnerships, proprietary, UK-only, no documented outcomes or limitations. The academic citations are automated noise. This is a marketplace intermediary; my constitution does not have criteria that reward matchmaking services."
294,Filmot,https://filmot.com,28.4,28.4,0,0.25,HIGH,none,criteria,"YouTube caption search tool -- useful research utility but not political technology. No government partnerships, proprietary, patronage-funded, no documented outcomes. Dependent on YouTube API availability as a single point of failure. The academic citations are clearly automated noise. This is a search tool for a commercial platform, not civic infrastructure."
295,GreenPT,https://greenpt.ai/,28.3,34.3,-6,0.45,HIGH,none,modifier,"GreenPT claims 40% lower CO2 emissions and 20-30% computing power reduction but provides no independent verification or third-party audits -- the dossier explicitly flags this. My constitution penalizes unverified claims in AI projects, and the absence of transparency about model architecture triggers both C1 concerns and Modifier 4 for naive optimization. The European hosting and privacy framing earn modest C5 marks. Proprietary, no open-source."
296,Community Tech Network,https://www.communitytech.network,28,30,-2,0.35,HIGH,none,criteria,"A UK network for community organisations with anecdotal impact and one policy report calling on government to ensure technology works for everyone. No measurable outcomes, no structured methodology, no open-source components. The disparity tracking flag is positive but undocumented. My criteria need more than a network with advocacy aspirations -- they need institutional infrastructure or evidence-based tools."
297,GovWise,https://www.govwise.ai/en,28,28,0,0.35,HIGH,none,criteria,"An AI-powered procurement tender screening tool for businesses -- not for governments or civic actors. The claimed metrics (75% time saved, 3x pipeline) are unverified. Portugal-only, closed-source, with a government partnership of unclear nature. Under C1, this is an AI tool in a consequential procurement context with no documented safety review. The primary users are commercial, not civic -- this is a B2B tool that happens to interface with public procurement data."
298,Martus,https://www.martus.org,28,30,-2,0.4,MEDIUM,none,criteria,"An open-source human rights documentation tool that is explicitly unsupported and no longer receiving security updates. The dossier advises users to 're-evaluate threat model given lack of support' -- for security software, discontinued maintenance is a critical failure. The decade-plus history and international jurisdiction provide historical credit, but C6 scores near-zero for an abandoned tool. The concept was important; the current state is not."
299,dDocs,https://ddocs.new/,27.5,24.5,3,0.15,HIGH,none,criteria,"Homepage returns 1 word. No founding year, no GitHub, no academic citations, no news, no government partnerships, no documented limitations. Open source is the only positive signal. The dossier is at the abstention boundary -- I score minimally rather than abstain because the description mentions decentralized documentation for open governance. But I am scoring a concept, not a project."
300,CharmVerse,https://charmverse.io/,27.4,30.4,-3,0.4,MEDIUM,none,criteria,"Web3 community management platform backed by VC and subscription revenue. The primary users are DAO operators and grant managers -- not civic actors, not government institutions, not citizens. No government partnerships, no policy outcomes, no documented limitations beyond marketing copy. This is commercial web3 tooling that my constitution has no basis to score highly."
301,Marks Out Of Tenancy,https://www.marksoutoftenancy.com,27,28,-1,0.35,HIGH,none,criteria,"A tenant review platform with no published methodology for rating calculation, no review verification mechanisms, and no data on authenticity or moderation. For a platform that shapes landlord reputations and tenant decisions, the absence of methodological transparency is a C3 failure. Local authority partnerships provide modest C2 credit. The concept serves community information needs (C5) but without evidence of rigorous implementation."
302,Dunadyne,https://dunadyne.org,26.5,26.5,0,0.2,HIGH,none,criteria,"Collective intelligence platform for DUNAs -- homepage shows 16 words, no founding year, no GitHub, no academic citations, no government partnerships, proprietary, commercial SaaS. The concept of Decentralized Unincorporated Nonprofit Associations is interesting but the evidence base is nearly empty. No documented limitations, no failure modes, no deployment evidence."
303,Fission Codes,https://github.com/fission-codes/fission-codes,26.5,26.5,0,0.2,HIGH,none,criteria,"Status codes for Web3 smart contracts have essentially no civic, regulatory, or institutional decision-making relevance that I can identify from this thin dossier. No AI involvement, no government partnerships, no policy outcomes, unknown last commit date. My constitution simply does not have criteria that reward this kind of developer tooling. The dossier is among the thinnest in this batch."
304,PoliMonitor,https://www.polimonitor.com,26,28,-2,0.25,HIGH,none,criteria,"A political monitoring service for public affairs professionals -- essentially a commercial intelligence tool. The dossier is very thin with no methodology, no metrics, no partnerships, closed-source, UK-only. My criteria reward institutional accountability infrastructure, not commercial political intelligence. The project may have value for its users but it does not engage with C1 through C5 in ways my constitution can recognise."
305,Turbo Phonebank,https://turbophonebank.com,26,28,-2,0.35,HIGH,none,criteria,"A free phonebank tool that turns Google Sheets into calling infrastructure for campaigners. No AI, no regulatory dimension, no complexity acknowledgment -- it simply does not engage with my high-weight criteria. The dossier is thin, the project is US-only and closed-source, and single-maintainer dependency is a real risk. C6 is low given no institutional adoption evidence."
306,We Live It,https://www.welivedit.ai,26,26,0,0.15,HIGH,none,criteria,"The dossier is nearly broken -- the primary_users field appears corrupted (individual characters rather than a list). AI-powered community-driven urban planning is a relevant concept for C2 and C5, but there is essentially no evidence to score against. No methodology, no metrics, no partnerships, closed-source, no documented limitations. This approaches the abstention threshold but the concept description and issue area provide minimal structure, so I score very low rather than abstaining."
307,CivicMatch,https://civicmatch.app,25.5,25.5,0,0.2,HIGH,none,criteria,"Homepage returns 4 words. No founding year, no GitHub, no academic citations, no news, no government partnerships. The description 'Connect with civic tech founders' suggests a networking tool, not infrastructure. Dossier completeness is near the abstention threshold. I can score only what I see, and I see almost nothing."
308,Public Editor,https://www.publiceditor.io,25,26,-1,0.2,HIGH,none,criteria,"Collaborative fact-checking and editorial transparency in journalism -- the concept is relevant to C5 (protecting attention) and information integrity. But the dossier is nearly empty: no methodology, no metrics, no partnerships, no open-source status, no deployment evidence. I cannot score a concept without evidence. The international scope is claimed but unsupported."
309,Shared Digital Guides,https://www.shareddigitalguides.org.uk,25,26,-1,0.25,HIGH,none,criteria,"Non-profit organisations sharing step-by-step digital tool guides is community knowledge infrastructure, but the dossier shows no formal evidence base for impact, limited to UK charity sector, and content quality depends entirely on contributors. Partial open-source is positive. But no AI dimension, no regulatory engagement, no complexity methodology, and no measurable outcomes. My criteria need more than a collaborative wiki for the charity sector."
310,Collab.Land,https://collab.land,24.5,27.5,-3,0.3,HIGH,none,criteria,"Token-gating tool for Discord and Telegram communities serving crypto holders. No government partnerships, no policy outcomes, no documented limitations, proprietary, VC-funded. This is commercial web3 community management, not civic or political technology. My constitution has no basis to score this above minimal. M4 applies for single-metric optimization of membership verification."
311,MyActionCenter,https://www.myaction.center,24,26,-2,0.3,HIGH,none,criteria,"An advocacy tool requiring the NationBuilder platform and associated fees, with limited public information on effectiveness. The dependency on a proprietary platform (NationBuilder) creates an incentive misalignment flagged by Modifier 4 -- the tool serves campaigners but the value extraction flows to a commercial provider. Brazil and US operation provides some C7 credit but the dossier is too thin for confident scoring."
312,Whoisology,https://whoisology.com,24,26,-2,0.35,HIGH,none,criteria,"Archived WHOIS records for domain lookups serve cybersecurity researchers and corporate intelligence -- not civic governance. No regulatory dimension, no open-source access, no AI involvement, data updated only every few months. The dossier is thin and the project's civic technology relevance is marginal at best. My criteria simply do not have much room for commercial intelligence tools."
313,Agencies for Good,https://www.agenciesforgood.org,22,24,-2,0.3,HIGH,none,criteria,"A network connecting tech agencies with social impact organizations. The dossier shows no published impact metrics, no documented policy influence, and no civic tech outcomes. It is a coordination network rather than infrastructure or tooling. My criteria reward institutional infrastructure quality and implementation maturity -- a network with anecdotal impact and no measurable outcomes scores low across the board."
314,Papertree,https://www.papertree.earth,22,24,-2,0.2,HIGH,none,criteria,"A tree planting transparency tool with anecdotal impact, open-source code, and global scope. The dossier is extremely thin -- no communities served detail, no methodology, no partnerships, no performance metrics. The climate accountability framing is relevant to C2 in principle but without evidence of institutional adoption or methodological rigor, I cannot score it meaningfully. Open-source is the only positive signal."
315,The Guide to Major Trusts 2025/26,https://www.dsc.org.uk/publication/the-guide-to-major-trusts-2025-26/,22,24,-2,0.3,HIGH,none,criteria,"A directory of UK grant-makers is a useful reference publication for the charity sector, but it is not technology infrastructure, not open-source, not regulatory-facing, and has no AI dimension. My criteria are built to evaluate political technology projects -- a printed/digital directory of funders simply does not engage with C1 through C5 in any meaningful way. C6 gets credit for the decade-plus track record and clear audience, but that is about all."
316,MP Twitter Bios,https://www.mptwitterbios.co.uk,20,22,-2,0.25,HIGH,none,criteria,"A dataset of UK MP Twitter bios last updated November 2023 -- a static data snapshot with no ongoing maintenance, no analytical layer, no institutional partnerships. Open-source and publicly available, but the civic utility is extremely narrow. My criteria cannot reward a single-purpose archived dataset with no methodology, no complexity acknowledgment, and no institutional adoption."
317,DeepSeek-V3,https://github.com/deepseek-ai/deepseek-v3,19.4,29.4,-10,0.5,HIGH,high,modifier,"DeepSeek-V3 is a massive language model with no documented safety methodology, no failure mode documentation, and content filtering aligned to Chinese regulatory requirements rather than any transparent accountability framework. My C1 criterion penalizes AI projects that lack documented safety review -- and a 671B parameter model with this profile triggers Modifier 2 (opacity, concentration of power) strongly. The open weights are notable but the civic technology connection is essentially zero. High popularity risk inflates my confidence here."
318,WorkInCharities,https://www.workincharities.co.uk,16,18,-2,0.15,HIGH,none,criteria,"A job board for the charity sector. No AI dimension, no regulatory engagement, no complexity methodology, no cooperation-building mechanism, no open-source components, UK-only. The dossier is minimal and the project's relevance to political technology criteria is essentially zero. My constitution is not built to evaluate recruitment platforms."
319,Consciousness Evolution Operating System (CONSOC),https://www.consoc.io,12,14,-2,0.1,HIGH,none,criteria,"The dossier is nearly empty -- no issue area, no communities served beyond 'civic technology practitioners', closed-source, no description of what the project actually does. The name suggests something conceptual but there is nothing substantive to score against any criterion. This approaches the abstention threshold but has minimal structured fields populated, so I score it very low rather than abstaining."
320,Unknown Academic Paper (SSRN 5351275),https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5351275,N/A,N/A,N/A,0.10,HIGH,none,abstained,"The dossier contains almost no substantive information -- no project name, no description, no structured fields beyond a URL and generic civic technology classification. I cannot score what I cannot assess. Abstaining due to near-zero completeness."
321,Tracking Template,https://tracking-template-38b4c.web.app,N/A,N/A,N/A,0.05,HIGH,none,abstained,"The dossier contains no project name, no description, no substantive fields -- just a Firebase URL with generic civic technology classification. This meets the abstention threshold: no substantive text and no structured fields populated. Abstaining."
